f1,f2,f3,f4,f5,label
0.8666755963833138,0.8591014281953349,0.44237785275520114,0.16978997876392032,0.6380285083903626,1
0.9848981669029234,0.9700374287038172,0.22206345562937435,0.22400094639791068,0.31958909733513907,1
0.2664264761724595,0.3189623524630577,0.4409411904055792,0.2604689879572474,0.7372504297044908,0
0.7754085691659618,0.9220868402956859,0.6445934542573438,0.790252256343081,0.13782036117414032,1
0.3483751863320128,0.7223522138925651,0.48712219990503214,0.44390957623780136,0.791200534290696,0
0.8472795029307998,0.7531503897653462,0.7844350857620186,0.11984230681547903,0.27435317440472706,1
0.7858548260888374,0.17117672009082419,0.473274820104971,0.5654306300028397,0.2123264117288164,1
0.3617309878437778,0.7151264157344952,0.6226729879876753,0.4484191061494408,0.437049094285331,1
0.472298205905607,0.8780854801768051,0.41516077057434053,0.3492112143563444,0.4497363770135072,1
0.6872021988535495,0.062390284105951044,0.9520828851217699,0.5867421276348835,0.8785111730612997,1
0.7241751490161152,0.13967961354205571,0.6094353390708869,0.03284047635375009,0.6105679772100114,1
0.9867368513679349,0.14835760580056134,0.6781305399389719,0.3526242932141199,0.7562221976025439,1
0.5869373560413357,0.5447828686920902,0.763658587489012,0.3270286229827357,0.5867882030555728,1
0.6759726681689119,0.3503551756834644,0.5235261136403222,0.5033861892373226,0.09985782048525138,0
0.3697353760194507,0.7734999264320921,0.9581955699656571,0.2751355085317312,0.31768298515029425,1
0.43198604019198206,0.18333476674314242,0.35818577448230193,0.8133732917203024,0.8915836222226031,0
0.6465836293233115,0.7077340634230802,0.17163255683024436,0.5477257349943607,0.8883847200781084,0
0.8888749271658947,0.553155327209887,0.8586373830314318,0.3670899847422393,0.7386616155382429,1
0.2955437435318752,0.8326962497248542,0.7176117268749426,0.25101804269639716,0.6065084719315446,1
0.27166059274772436,0.7570338590365373,0.6202556463730371,0.31329561332753053,0.2173855432240548,1
0.26698071761235653,0.40591605424162236,0.6660411272319257,0.062070808049056514,0.14104772093261764,0
0.3462991154874916,0.7891298256865944,0.5228509196439656,0.7252979219951547,0.1848800499445078,1
0.9003179815642984,0.4072137855932042,0.1031070156994841,0.043471345408616635,0.3144470159479048,0
0.9052524028152853,0.6849803429907232,0.2500982449153878,0.8590475442235819,0.7875292443155301,1
0.09303928228580383,0.8497883922738824,0.9588139349423267,0.24452232493435178,0.7548255502999004,0
0.3145975921674875,0.46793500049608516,0.37141041439251776,0.9992545891282033,0.8639545440610462,0
0.8222963838324773,0.1312984266391407,0.09648083905146199,0.03602774758750449,0.4620853356876071,0
0.610387624516416,0.593112503409528,0.6539086640877873,0.0973234303995758,0.49416165871941053,0
0.5598205624848485,0.731328953720864,0.30075922674217326,0.2567112760762117,0.7061455904329904,1
0.5667356578457875,0.09495933751080177,0.8031130145394256,0.22225739769729547,0.6483577731857474,1
0.17383822109282676,0.029351122230041993,0.1785526989832371,0.24211455803233706,0.942317645177429,0
0.7701723703375868,0.1982410134369904,0.9565914917605128,0.44369776512904235,0.9762008921968961,1
0.7148748291452338,0.28080104572163755,0.6697353012462212,0.515249028832802,0.6246622140776148,1
0.02588239636172751,0.6837132695299153,0.17145993445881347,0.8010987746238055,0.7928103169533463,0
0.7918746511624428,0.22896664921292476,0.33688333013110405,0.7391482985476698,0.2182007988490715,1
0.5957572918822421,0.6743199339395394,0.6168743200835076,0.574194921143148,0.2886492093975481,0
0.2756199009090873,0.5767652260249176,0.1710093938662719,0.1631998367768278,0.25811714038562605,0
0.333369744614868,0.2648096096558743,0.8844163644831079,0.8808297267119559,0.7592516596338726,1
0.30214819151302397,0.5870926952619124,0.7721097029274887,0.09329669389041784,0.9946877676690022,1
0.520820257767703,0.0737348338194056,0.9511644060136275,0.09148566125035451,0.4291992454400214,1
0.35342238052185204,0.1445884292153219,0.2790424734800775,0.37001126572179754,0.8599625147631792,0
0.7808917457761532,0.6823029654699807,0.8967886138765632,0.11894802539568194,0.1980262822030432,1
0.24056716366047715,0.7819534930324578,0.9932647274583211,0.7364355135912724,0.25329088242441833,1
0.12033040439381315,0.2741110841121768,0.8599884937011323,0.37370308361055815,0.8780395681503599,0
0.5007800106866607,0.6861447673307693,0.7260844051422962,0.06791374491431224,0.1346692511469798,1
0.8718946293398753,0.5752676647123528,0.35061468917736915,0.10397479730503101,0.8834217230038596,1
0.9806089977560707,0.9123642405192177,0.9814621945170064,0.19400324056009388,0.825483969790946,1
0.9411619300349024,0.5369009725597748,0.7288335071697654,0.32263464824086885,0.20932053469683753,1
0.9948022814579784,0.6467672219746603,0.3000820423115642,0.6045519900615075,0.6801024262769255,1
0.9954581376316047,0.14788846611563455,0.8948489168868061,0.8118902163921213,0.40703960239266157,1
0.7114516248828394,0.25624192672433865,0.5155651472860988,0.8779716872830909,0.8649840601004545,0
0.7647519713282777,0.8752493076852553,0.46688004828599616,0.5680356840969251,0.0421504683447238,0
0.969946949399284,0.3556826877752841,0.6832708431136706,0.09104002857107707,0.5040350644337847,1
0.7783610323830681,0.05883506482280887,0.14055370052479954,0.30966124288995345,0.9863434062156873,0
0.664828501217769,0.3271921259989298,0.31107911663765087,0.8461263638179257,0.27104732510129836,0
0.6998950482478599,0.24304139923998036,0.9146549002734454,0.17616922829850723,0.1602797783393115,1
0.1193629524084231,0.9123882990839144,0.8598443064118388,0.6047104580997598,0.5731498377202455,1
0.2821032406671705,0.7092350236474233,0.5721860389529178,0.7631425630715888,0.1620339722587486,0
0.5340802650787366,0.4754070098395211,0.06153509905536503,0.3270505601879019,0.2822667886132122,0
0.798520646517114,0.7012896555559901,0.7900007250255525,0.3424232821374874,0.023327129161548665,1
0.9812171560257007,0.4020464604054912,0.8915843692309102,0.9650053934191337,0.4160696078425735,1
0.6352844332976636,0.7257923492271925,0.1622308474016737,0.7621366389230682,0.5775146734605043,0
0.8810128592730233,0.02797568974975395,0.7129609454252613,0.9861349784976701,0.3890664399900575,1
0.10581108094268343,0.2713751512773891,0.0693231841028179,0.8898574956671323,0.12600500285243232,0
0.49103449954574274,0.3670817321707541,0.5918610400857393,0.898035204903332,0.9867289183531314,1
0.39905938686792297,0.7796246095893394,0.8306389646781404,0.20150713273795196,0.46833032400962904,0
0.4645227348680958,0.15449911634314528,0.20572132212769556,0.28672874633665846,0.31890383682857393,0
0.08045892212758343,0.2758193671289316,0.2266084262271192,0.8509225143041027,0.23964716343515013,0
0.1348591969223064,0.9499731843882283,0.7316972442148705,0.7151270887788553,0.09927629412110373,1
0.38145267216824674,0.0074912914537556,0.9230289543015059,0.3368772326980264,0.7274266223312804,1
0.2982551951814715,0.6935252984202139,0.14409102818530017,0.4422088334299975,0.34235195945420505,1
0.010279206620449899,0.752185241033923,0.6860206161409048,0.42917222968696134,0.47393627500608515,0
0.9588925369677229,0.7085414908625356,0.6118229825034867,0.21375655753799339,0.7624533668519051,1
0.6477174432377308,0.30901247544433974,0.7147106012027427,0.5638632062842873,0.43290796919172836,1
0.4775052141375211,0.3752934677553902,0.6106524505797679,0.7515519448946879,0.6191003309443951,1
0.8802484882179903,0.34181524535377317,0.8572003664343453,0.04402515494163817,0.616472103899486,1
0.11754567450257047,0.28266702240061437,0.07171989446769789,0.9190566058388878,0.6654592368516387,0
0.21379055077639042,0.7270807214625947,0.9683743276364876,0.6261886440199396,0.9117707112332455,1
0.03029753145114067,0.9274068393553065,0.03153794714671143,0.22436374101013445,0.012495549888948299,0
0.13874055296529253,0.19266165969532856,0.42171211348608895,0.2776997834927948,0.39019230263785154,1
0.5657629021282639,0.5504626058008797,0.6815185352743639,0.6876461546685556,0.06170828378651261,1
0.43961477691803263,0.2621203272165903,0.8485410718315264,0.8821039357348603,0.3975399074062478,1
0.038796122444390235,0.5898790065671371,0.3396377185228211,0.1961830089011144,0.9094351191884827,0
0.34726440109661205,0.37388460295566484,0.5545743322398694,0.34965506776154665,0.956053811520475,0
0.17283277913648354,0.1599053789825231,0.9317298310285217,0.9713266886009922,0.17624945046935425,1
0.5043935853693777,0.17392536105927958,0.3659882436444162,0.8302079237342955,0.8311612492948668,0
0.21335662827519652,0.23480752998269594,0.8819007311450482,0.21907303417461754,0.19101639395449121,0
0.6387955626958711,0.12882272430965913,0.3613143367138145,0.006203863350886185,0.6318025124073756,1
0.8971284796920259,0.1124916755215617,0.5209809250742758,0.0920496872926636,0.4699875320691569,1
0.9185355769983434,0.6269523625586471,0.3544394317650902,0.6583208513618589,0.001116916094289433,1
0.49731984206693347,0.9961802422530001,0.5901836498544564,0.37298936597127075,0.9253479615161257,1
0.19965966489176246,0.8634193128709869,0.1455643495361003,0.47451631488539814,0.7521504228055814,0
0.8753079258743246,0.8658785710279906,0.7278532901078693,0.1412048675393318,0.1356212759086961,1
0.2787843224643769,0.7864092977692788,0.6357756171661003,0.7702870177870388,0.27727810164946853,0
0.10224503300290877,0.27939467209939717,0.7640063741164156,0.31317074207122286,0.9769843816264062,0
0.6955028534990462,0.7089308494242716,0.6989372052544498,0.34716644527862406,0.5202523566514601,1
0.28441248274997377,0.9116227888326148,0.0720692291601821,0.6020549919121053,0.9604934431563807,0
0.9426402955957736,0.9766916509850851,0.9769991648836608,0.7548200090570565,0.6920661732395412,1
0.25654482348152197,0.6098067760254076,0.5597757555759327,0.6701206919618117,0.745324590086296,0
0.07104001565326878,0.5277877016433646,0.9293752656026292,0.42551662994658124,0.047035210755281054,1
0.6448469949611614,0.1983262415318341,0.3037498725961826,0.0908854672663415,0.19669434327565471,0
0.6026721755955128,0.9443217075949197,0.27681362308370616,0.6855310599471918,0.2886783139871558,0
0.42673037295548866,0.47668904743855,0.1254215403517862,0.9120108273259069,0.7319317304339151,0
0.9884748352057621,0.35433928842002926,0.46879397120368005,0.3709236779531432,0.9088935732976358,0
0.03190829052671196,0.5844346233445883,0.3950482366836692,0.6967111396835033,0.38991280464702205,0
0.2956717267278326,0.4661781677434935,0.8358399479629893,0.9752899000579244,0.328163288641804,1
0.8383414447414957,0.13306277366973296,0.21027926766930283,0.9536526734879146,0.2571241985867667,1
0.4027063734830325,0.4715872270914987,0.48029075650824926,0.8248549706675131,0.9829412255307697,1
0.20981290333973568,0.6211485592993128,0.5707684319593573,0.9694456002632745,0.4787283912565826,0
0.6614347126718526,0.7488831145798223,0.2685418872527542,0.01882776189533719,0.7144705707490178,0
0.66945729217044,0.12458333603535265,0.8420780956189516,0.26660407523779184,0.5289781640439037,0
0.288536545795125,0.5140215138511273,0.23821577114123849,0.839988549500389,0.4172768760975575,0
0.894621496886563,0.7674005168623808,0.4169036536381624,0.8328368498957814,0.42848163503268466,1
0.09896057704390893,0.6873539885017514,0.5349275249501517,0.01930138935760406,0.4007062939505476,1
0.01125531355892817,0.1009454645595983,0.7737380617303592,0.7874210196583119,0.9938655589243133,1
0.7709138367936147,0.041534406214177255,0.3292018751726128,0.6213284892454064,0.8938458964733996,0
0.6881388588774803,0.8546893456358677,0.764233479446341,0.2545694717913193,0.4905756478553557,0
0.33711446701009884,0.17167232414126066,0.6297658046145596,0.20747581582867836,0.982834186046929,0
0.01763475382073354,0.6788828037118159,0.8477865577746108,0.7670422985545857,0.3589465774492656,0
0.8601601044025874,0.7510211136092098,0.3392859114893251,0.2344991305909726,0.4268825488154878,1
0.5051176955213139,0.943073684377039,0.2511559919249585,0.541374237431277,0.5642270370503106,1
0.7790023393700222,0.6060033378194495,0.023460636806438062,0.17810379550245625,0.55100900796248,0
0.749826190452365,0.48307468028162803,0.8306383649994041,0.746502322066412,0.48680043081553714,1
0.5847527242436319,0.26031645360206934,0.49287915473494315,0.8264256142135099,0.6760015725303762,1
0.46558162613356646,0.22992066447220616,0.8593873516596642,0.23497538474060942,0.037019325866618824,0
0.17707905303172577,0.4681635798375897,0.15214985868663566,0.07119804503532823,0.3809243331681731,0
0.6776565883154052,0.5410471808274356,0.48874154235166345,0.5419658324927583,0.3606238206668204,1
0.9462918808518793,0.6061981661932679,0.7090961495534611,0.40662375254333993,0.7141318040050936,1
0.8824614599082407,0.593756191586623,0.7846727219151545,0.7191866860217945,0.5674014164758377,1
0.7538539172916273,0.7660074702145728,0.2076646035039591,0.31788360480487365,0.920944192880025,0
0.8534246944751851,0.2542637129747024,0.17436097264553185,0.8969295036179535,0.49106466706157004,1
0.7968094637131178,0.4710786760774608,0.33823131808817275,0.7700042033094742,0.6779522322036726,0
0.07945975440717257,0.15285464532990223,0.8219644238054041,0.4378931147532473,0.6160804257844481,0
0.41389277296816396,0.49497371433387705,0.4467367161128183,0.8778061150364732,0.28059287458577964,1
0.7944430494576868,0.05786921618900476,0.10355330988894029,0.1385681388781813,0.29726063519900836,0
0.7569596569526736,0.5977840125322896,0.8004516552667355,0.30660141182682377,0.6266460141838451,1
0.9643641508346684,0.3232851380609657,0.14175290203655277,0.8065401618996481,0.2196850551161249,1
0.7431051357183908,0.8862163062471626,0.5261609320548241,0.597167348987547,0.7014172509141882,1
0.47626700518729403,0.868441002066102,0.4416319066136972,0.7843859382776017,0.9099713587256305,1
0.2572655745730047,0.7155558124929338,0.10839760719072455,0.23795186780050848,0.00017764043139745223,1
0.009444942815896806,0.7227434562056445,0.48846356456469076,0.03849505928465358,0.6591792872143738,1
0.9248137094653912,0.38685957981152197,0.30998765331487876,0.7751852470015203,0.6932492693481586,0
0.8962918234949555,0.313627499220294,0.7005147172307277,0.834859862568868,0.7601995256674721,1
0.5425088343621433,0.15860830654067115,0.4891207496069936,0.6314632848675323,0.5751390205612532,0
0.2290533266152731,0.9255437587606713,0.4702681836018424,0.6115740626100856,0.05755606145277059,1
0.6813810576489034,0.6857622652514614,0.36386243679878894,0.10551768635003111,0.35549278716787813,0
0.5009079574479801,0.4230984110704239,0.07784109076661672,0.3388424939910003,0.5799742584102953,0
0.09501932786173006,0.35194591816186716,0.47649502925117815,0.7646728095417468,0.6530178399299938,1
0.043197230988817226,0.08817456723616757,0.10029994898113537,0.4529141920269635,0.4108589480193654,0
0.706613777269998,0.8516637902568596,0.32950359571190013,0.2709486484715593,0.013245628244422325,1
0.4774862130192282,0.06877789308005267,0.6625896077509699,0.870241993505927,0.3493403460587633,0
0.7714859482255025,0.956808447922836,0.01821805924001263,0.6065397070578573,0.6986999606846158,1
0.49726738886198585,0.926434381488294,0.795657805211528,0.9229397816513298,0.9486610600360817,1
0.24544277586383167,0.6233015304145846,0.2454835746417473,0.7975463395464039,0.09917538142682591,0
0.7918497680857292,0.7345363550058173,0.535020781203337,0.2693136694187659,0.4575167935975323,1
0.1259797348915429,0.7645574877526664,0.09762525186265247,0.5955168806850673,0.06284732699045847,0
0.4367760208897925,0.18695731855999098,0.838298758785522,0.6727780731468415,0.8010137946154385,1
0.11714353676738432,0.529093791150654,0.665858518546993,0.11933883351256769,0.7229811495844427,1
0.25979475408972996,0.9213477509335158,0.9250497526303562,0.02625720924570185,0.667133024171445,1
0.22199894011579957,0.9411075616552902,0.7809934958522099,0.09262556943210531,0.14513761529473002,1
0.17083693563513647,0.024717282459167822,0.6347511019174705,0.11872080841717891,0.3504318305986279,0
0.8350967023689324,0.25709770005016386,0.8841715988727658,0.36629596056222213,0.2262739095411307,1
0.8588006110541068,0.15873575807742824,0.3101402389045548,0.8417967137035431,0.7092994364501705,1
0.2233871767932223,0.6756350688849566,0.8335142398198662,0.20880653700345264,0.9420735139196695,1
0.5260115135105325,0.14581926225312614,0.7819940295072311,0.9350751053143848,0.34977429120883896,0
0.007758344943140649,0.17433051002141553,0.6480223960734507,0.7689818474229801,0.8275399931100422,0
0.6948609394796618,0.5626057555270484,0.828873053613494,0.9770712997824083,0.1737984997959846,1
0.6736164101110198,0.2064752373630412,0.5030785595475382,0.7504940325880483,0.7520558124853866,0
0.8092582764780851,0.3652990335492765,0.8539549555841603,0.3437903651803458,0.6546847308330829,1
0.03207382474418208,0.19701565116334108,0.5842586097417218,0.12118151900803475,0.3839639734435346,0
0.7674194059988985,0.16227463480656878,0.10010190969814559,0.7828788835179756,0.10425884887293813,0
0.18620602803140618,0.8247061724769675,0.5034218383736524,0.8306002381958696,0.45772788101562045,0
0.9866626439114041,0.7518492213855045,0.49437413626798055,0.18146360528823058,0.9320576855833166,1
0.677113564123378,0.9139586867376791,0.2703930092799818,0.7309398182254624,0.8261134690908706,1
0.9822619298043572,0.07305101356612531,0.820134484665,0.521034041663161,0.8591599787614482,0
0.3826560742186639,0.7069584546337309,0.6013183497150644,0.9354504274449331,0.7194706087033919,1
0.37103011627907667,0.5632558922700344,0.1555446635683514,0.5170414692474792,0.6344974453649185,1
0.6527034142979649,0.1042034181664584,0.8925004421233286,0.911237665878885,0.6850015217501817,1
0.7833537315629957,0.9223055469516428,0.5173485048270557,0.09908422907692616,0.05572514010176244,1
0.3904676651320841,0.24953913081090007,0.03578909026270016,0.4924351775704322,0.15297689726960662,0
0.4046944361171214,0.13344696462171313,0.19308700577308235,0.17394360955771826,0.8329677026836452,0
0.22378521045485522,0.45241784190374423,0.1791083542961881,0.07355414718795095,0.8996867317423645,0
0.735262093767207,0.6594459901704878,0.6755809957890964,0.9110514203840083,0.6858118679326931,1
0.7592467735480444,0.46306859076991347,0.19799200100126535,0.29637108266206613,0.807202692345352,0
0.4816888162943729,0.22233127909348072,0.9635330794621676,0.7916284684620086,0.17453164967670398,1
0.9311729463036321,0.3258289157064894,0.1056399915662779,0.9118359578363775,0.017760499554359988,1
0.03936224665346355,0.6528161436888376,0.9230460931144814,0.7095888335703473,0.05347718653427014,1
0.2954210574131765,0.027324503255236054,0.8467080053682875,0.15533196480328437,0.6166969095005753,1
0.11056126056869986,0.04409471436625578,0.6472337667043069,0.13479598645578916,0.1228074013259054,0
0.18600094093365926,0.39981986684979065,0.5163503438910679,0.9993618998238134,0.11772158617586981,0
0.685623659527706,0.5096779679637071,0.21232908745711687,0.9897930950290098,0.6414880350520077,1
0.6202065461197585,0.5439638687107515,0.6800309572273485,0.903151408814726,0.08468396748232021,1
0.7866180565054144,0.4864463403439907,0.2520193492719174,0.3661382498945195,0.12592349902582212,0
0.4341474929503101,0.592629045065833,0.7148187372566668,0.9276616125164745,0.17625964205849576,1
0.11036528760062958,0.8486526239371467,0.3170691424664833,0.5022322720355331,0.30952253803069485,0
0.2933705205413941,0.8698904681154488,0.37384344390606916,0.8699477324278632,0.59020787253334,0
0.3941735205833725,0.009183759518056944,0.3185425771371796,0.44035321395859883,0.9796739548336589,0
0.6029192856053378,0.4652722435638329,0.5848930606260185,0.567620293002732,0.530425160145281,1
0.358260985857765,0.36354157983258584,0.9337474702206047,0.3301218099650054,0.47171075282497343,0
0.36575713723711323,0.522085010551943,0.1603577548791183,0.5637189909660811,0.9969781399609994,0
0.21024849219235175,0.11119774799984905,0.9273725483835616,0.7297999456596719,0.7153681230890392,0
0.5207192430374888,0.7889239145012271,0.8876957903648242,0.0871521396452144,0.9497429294096358,1
0.9521317802909017,0.6853899180917411,0.5633247898406547,0.7180457505582718,0.15468456079725557,1
0.9791287419000635,0.17930225260786425,0.45458604747321707,0.9006940245129172,0.4862337146493676,1
0.13564395181960887,0.7081734656757247,0.7982775451205063,0.1681408015185566,0.8381905027436448,1
0.7936715152157532,0.49526772678747066,0.8455689878730335,0.709316291473813,0.6734581722260291,1
0.1848642585267256,0.44731749478175475,0.449361943196088,0.021637084504869675,0.06819294848971158,1
0.7349886484317495,0.8068401699312349,0.6037506730637765,0.2983464389136893,0.36371021157232797,1
0.13300598619666748,0.34883426856494937,0.17092118845303927,0.47736078137537774,0.050695262166925104,0
0.674310555817655,0.43634087363861873,0.9979187992523906,0.8464559348331464,0.27667592103496996,1
0.683215594997683,0.325185187066662,0.0937414795462963,0.4752102415335139,0.47021029104540024,0
0.33039607322691644,0.049129968003668756,0.41641200894268027,0.2272705981804437,0.3451220302933029,0
0.16306205829449616,0.5809202048069684,0.32045774446618946,0.2207414767738849,0.3384687317306989,0
0.11682727842485285,0.23822167427656882,0.2200040899650696,0.9157775830932124,0.4478623708918943,0
0.7977057919078953,0.9454152671674307,0.7509306240833994,0.9112358178151682,0.8634110669452322,1
0.02416656471784795,0.7826727652208074,0.7605336466546488,0.20734911411654833,0.894517493925025,1
0.669005327083807,0.02428091067863336,0.727151277579494,0.9458538767480856,0.8103047434607146,1
0.6899566250846603,0.8995595945066877,0.3081484253145499,0.5020494939537754,0.362027435764819,1
0.0824342033804748,0.27193834396000816,0.39913660797658357,0.5669396550185084,0.38516862910624805,0
0.008609754574031347,0.31699114605251877,0.5669765504974168,0.22289720208539776,0.32791673211477523,0
0.7664084514218394,0.31421981446782976,0.1816540462608851,0.8767176317279104,0.7733709572121055,0
0.19416960695597152,0.3782643869109821,0.16352215470690334,0.9184106679762762,0.9438965428911427,0
0.30935765665858994,0.3338748276003807,0.42449006142856427,0.9688933932777668,0.7152715680363201,0
0.8771701650641237,0.17863358734994172,0.9366674917308561,0.15388268049122333,0.6141965667816479,1
0.9597672806924301,0.37333751639664337,0.021813473300259956,0.5341859383405444,0.774057132851994,1
0.2622057146039678,0.6172278251472252,0.5874965273882735,0.66109155512937,0.5379039901723858,1
0.6162492248180196,0.9327674507170975,0.6919742166823731,0.7337012767438162,0.18945232644901389,1
0.8033034986580773,0.5091187117828722,0.2496312489045861,0.9205217348689041,0.19732316363577207,1
0.8110605315251175,0.20621692054255225,0.2907659823619114,0.7627558271121408,0.7304591858085349,1
0.9104187884109531,0.2370971410161541,0.6065787686835421,0.9879609102035783,0.5382665737501822,1
0.07111368055906331,0.23663228938274483,0.3191574665322481,0.8976359187188565,0.5613743838211942,0
0.9549136735096265,0.8002482554264375,0.41498900939149663,0.8698782522938492,0.35780141954482303,1
0.5798120270806085,0.6272901436357836,0.375941062605357,0.22469535070249458,0.20293351283173988,0
